datetime,close,high,low,open,vol,amount,ma5,ma10,ma20,ma30,ma60
2017-04-07 11:05:00,3281.94,3283.06,3281.28,3282.11,398119.4,3981197312.0,3280.63,3281.43,3280.73,3280.46,3277.92
2017-04-07 11:10:00,3284.69,3285.17,3281.89,3282.54,420939.92,4209401856.0,3281.45,3281.85,3280.91,3280.59,3278.18
2017-04-07 11:15:00,3283.37,3285.34,3283.3,3284.16,391634.68,3916349440.0,3282.46,3281.9,3281.09,3280.76,3278.42
2017-04-07 11:20:00,3284.6,3285.57,3283.42,3283.48,396074.72,3960750080.0,3283.32,3281.99,3281.36,3280.91,3278.72
2017-04-07 11:25:00,3286.83,3287.53,3285.11,3285.11,411860.72,4118609920.0,3284.29,3282.46,3281.51,3281.14,3279.02
2017-04-07 11:30:00,3289.09,3289.09,3286.22,3287.03,376756.32,3767566336.0,3285.72,3283.17,3281.87,3281.37,3279.37
2017-04-07 13:05:00,3288.59,3290.28,3288.59,3289.43,501412.36,5014126592.0,3286.5,3283.97,3282.14,3281.59,3279.72
2017-04-07 13:10:00,3288.38,3288.91,3287.31,3287.91,359730.04,3597303808.0,3287.5,3284.98,3282.51,3281.85,3280.03
2017-04-07 13:15:00,3287.69,3289.16,3287.18,3287.92,346816.28,3468165120.0,3288.12,3285.72,3283.07,3282.16,3280.29
2017-04-07 13:20:00,3285.66,3288.14,3285.27,3286.79,383775.28,3837755392.0,3287.88,3286.08,3283.58,3282.42,3280.51
2017-04-07 13:25:00,3286.02,3286.43,3284.86,3285.11,365392.4,3653926912.0,3287.27,3286.49,3283.96,3282.65,3280.72
2017-04-07 13:30:00,3288.78,3288.94,3285.93,3285.93,398335.72,3983360000.0,3287.31,3286.9,3284.37,3282.91,3280.99
2017-04-07 13:35:00,3292.63,3292.74,3288.06,3288.06,473585.76,4735860736.0,3288.16,3287.83,3284.86,3283.33,3281.29
2017-04-07 13:40:00,3292.03,3293.1,3290.9,3292.0,446855.32,4468555776.0,3289.02,3288.57,3285.28,3283.76,3281.55
2017-04-07 13:45:00,3292.5,3293.08,3290.74,3291.03,427761.36,4277616640.0,3290.39,3289.14,3285.8,3284.05,3281.81
2017-04-07 13:50:00,3294.55,3295.08,3292.33,3292.84,435117.76,4351180800.0,3292.1,3289.68,3286.43,3284.47,3282.13
2017-04-07 13:55:00,3291.85,3295.02,3290.88,3294.65,442877.28,4428775424.0,3292.71,3290.01,3286.99,3284.76,3282.42
